0.00852346420288086;0;0
0.011161088943481445;0;0
0.014171838760375977;0;0
0.01752448081970215;1;2
0.02064061164855957;1;6
0.023370981216430664;2;14
0.027079105377197266;2;14
0.031940460205078125;2;33
0.03736472129821777;3;30
0.04994535446166992;6;160
0.05557727813720703;8;181
0.06080913543701172;8;223
0.06353926658630371;10;236
0.06728768348693848;10;263
0.07077360153198242;11;276
0.07349896430969238;12;296
0.07728075981140137;14;290
0.08060860633850098;14;313
0.08454608917236328;16;336
0.08843421936035156;18;341
0.09107041358947754;18;360
0.09500002861022949;20;376
0.09881234169006348;22;396
0.10144400596618652;24;389
0.10461544990539551;24;409
0.10851025581359863;26;428
0.11117672920227051;27;433
0.11432409286499023;29;439
0.11762690544128418;31;453
0.12079930305480957;32;469
0.12351655960083008;34;476
0.12723612785339355;36;486
0.13054442405700684;37;489
0.1332557201385498;39;499
0.13658595085144043;40;505
0.14020180702209473;42;507
0.14363837242126465;44;516
0.14740681648254395;46;524
0.15060639381408691;48;537
0.15333986282348633;50;542
0.15703606605529785;51;553
0.16159725189208984;54;566
0.16607999801635742;57;577
0.1713414192199707;60;585
0.17816376686096191;64;594
0.18234801292419434;68;598
0.18748211860656738;70;598
0.19083476066589355;72;606
0.19468474388122559;74;619
0.1985945701599121;76;624
0.2012498378753662;79;630
0.20442438125610352;80;632
0.20816850662231445;83;640
0.21090340614318848;84;645
0.21363139152526855;87;648
0.21735644340515137;90;646
0.22051668167114258;91;650
0.22324037551879883;94;651
0.2265772819519043;95;657
0.23020243644714355;98;659
0.23294591903686523;99;664
0.23566985130310059;102;676
0.23961830139160156;104;677
0.24235320091247559;106;679
0.2470235824584961;108;685
0.2503645420074463;111;688
0.253082275390625;112;684
0.25603222846984863;116;686
0.25994420051574707;118;685
0.26248836517333984;120;686
0.2654087543487549;122;695
0.2692883014678955;125;699
0.2722012996673584;126;700
0.2751343250274658;128;706
0.2789905071258545;131;706
0.281613826751709;134;710
0.28557276725769043;136;710
0.29112744331359863;140;710
