0.021222352981567383;0;0
0.02613973617553711;1;3
0.0342559814453125;2;20
0.0413205623626709;2;60
0.05786633491516113;4;108
0.0672602653503418;6;144
0.07206153869628906;7;198
0.07857656478881836;9;200
0.08179068565368652;10;209
0.08614087104797363;11;238
0.09107685089111328;12;252
0.09606575965881348;14;262
0.10020160675048828;15;286
0.10616230964660645;17;291
0.11099481582641602;18;291
0.11441969871520996;21;320
0.12415075302124023;22;336
0.13184714317321777;25;360
0.13858699798583984;28;365
0.14461874961853027;31;385
0.14786982536315918;32;386
0.1513669490814209;33;394
0.15507173538208008;35;399
0.15781831741333008;36;403
0.16053223609924316;38;405
0.16426420211791992;39;409
0.167588472366333;40;414
0.17032599449157715;42;418
0.17405915260314941;42;427
0.17724990844726562;44;431
0.18105673789978027;46;432
0.1844944953918457;48;437
0.18767404556274414;49;446
0.1903834342956543;51;453
0.19408440589904785;52;458
0.19725751876831055;54;460
0.20002174377441406;54;463
0.20296049118041992;56;472
0.20690011978149414;58;472
0.2094559669494629;60;476
0.2123556137084961;61;474
0.21743988990783691;63;476
0.22171497344970703;65;488
0.22759366035461426;68;485
0.23414874076843262;72;495
0.23910856246948242;74;502
0.2425673007965088;76;504
0.24660062789916992;78;503
0.24937748908996582;79;508
0.2522735595703125;82;513
0.2561337947845459;84;515
0.25992584228515625;84;512
0.26289868354797363;86;513
0.2666311264038086;88;516
0.2693958282470703;90;519
0.2722971439361572;92;516
0.27614378929138184;94;517
0.2789936065673828;95;521
0.2826550006866455;97;527
0.2870371341705322;99;529
0.28969669342041016;100;531
0.29247522354125977;102;536
0.29632043838500977;104;539
0.2992072105407715;106;537
0.30213093757629395;106;537
0.3060281276702881;109;535
0.3086378574371338;111;538
0.31178998947143555;112;539
0.31564760208129883;114;537
0.31830286979675293;116;534
0.32144689559936523;118;540
0.3251466751098633;120;542
0.32788658142089844;121;546
0.33173418045043945;123;545
0.3356742858886719;125;548
0.3383169174194336;128;554
0.3414425849914551;128;553
0.3456108570098877;130;551
0.351146936416626;134;552
0.3561851978302002;137;547
0.3611185550689697;140;548
0.3662097454071045;143;552
0.37134814262390137;145;557
0.3751084804534912;148;556
0.3778266906738281;148;563
0.3805422782897949;151;562
0.3855597972869873;153;561
0.3881978988647461;154;561
0.3913838863372803;156;562
0.395183801651001;158;559
0.39794015884399414;160;556
0.40101051330566406;162;554
0.40438175201416016;164;558
0.4077110290527344;165;560
0.410449743270874;168;556
0.41419529914855957;170;560
0.41736698150634766;171;561
0.42010498046875;172;567
0.42304277420043945;174;564
0.42702531814575195;176;565
0.429553747177124;178;568
0.4342517852783203;181;566
0.43741631507873535;182;561
0.4401688575744629;183;560
0.44352269172668457;186;562
0.447131872177124;188;561
0.44983434677124023;189;562
0.45257019996643066;194;570
0.4643678665161133;198;566
0.46775174140930176;199;569
0.47048115730285645;202;569
0.4742259979248047;204;567
0.4790492057800293;206;564
0.4859781265258789;210;566
0.4901895523071289;213;561
0.4960200786590576;216;563
0.5001723766326904;218;570
0.5043442249298096;220;567
0.5075044631958008;222;570
0.5102262496948242;224;572
0.5135688781738281;226;575
0.5172021389007568;228;568
0.5199196338653564;228;565
0.5226306915283203;231;567
0.5269124507904053;233;566
0.5294642448425293;234;563
0.5323543548583984;236;560
0.5372753143310547;239;564
0.5400314331054688;240;570
0.5429885387420654;242;568
0.5468990802764893;244;570
0.5494771003723145;246;572
0.5590450763702393;252;568
0.569828987121582;257;563
0.5740208625793457;264;566
0.5892372131347656;268;574
0.594231367111206;273;570
0.5998923778533936;276;570
0.6071426868438721;278;565
0.6115126609802246;281;565
0.6257941722869873;289;568
0.6300051212310791;292;574
0.6342427730560303;294;572
0.6381735801696777;300;571
0.648181676864624;302;566
0.6513617038726807;304;565
0.6561450958251953;307;569
0.6590261459350586;308;569
0.6619250774383545;310;570
0.6713249683380127;315;572
0.675060510635376;321;575
0.6885361671447754;326;567
0.6968913078308105;330;569
0.7023882865905762;333;566
0.7097141742706299;337;569
0.7201704978942871;342;574
0.7235620021820068;345;577
0.7272076606750488;347;571
0.7299346923828125;348;569
0.751920223236084;362;566
0.7674820423126221;370;570
0.7723114490509033;373;570
0.779273271560669;378;564
0.7861838340759277;381;566
0.7980351448059082;387;568
0.8012311458587646;389;572
0.8046467304229736;392;572
0.8078024387359619;392;570
0.817859411239624;398;564
0.8272857666015625;404;565
0.8374528884887695;410;571
0.8425354957580566;414;571
0.8500876426696777;418;569
0.8712289333343506;429;567
0.8825538158416748;436;567
0.8885719776153564;439;569
0.9017398357391357;446;567
0.9111049175262451;452;563
0.920403003692627;458;567
0.9282793998718262;463;569
0.9358747005462646;465;565
0.9458868503570557;472;567
0.9515912532806396;474;561
0.9555182456970215;476;562
0.9581799507141113;478;566
0.961381196975708;480;569
0.9659349918365479;482;568
0.9685673713684082;484;569
0.9717161655426025;486;575
0.9758353233337402;489;573
0.9791750907897949;490;573
0.9820914268493652;492;568
0.9859652519226074;494;570
0.9886362552642822;496;570
0.9918050765991211;497;563
0.9964578151702881;500;562
0.9993236064910889;502;565
1.0022351741790771;504;565
