0.027280330657958984;0;-3
0.04124021530151367;-1;-20
0.04918479919433594;-1;-20
0.056702613830566406;-1;-54
0.06438016891479492;-3;-96
0.06942081451416016;-3;-96
0.0768129825592041;-4;-112
0.08487415313720703;-5;-138
0.09487175941467285;-7;-145
0.09946465492248535;-9;-172
0.11347699165344238;-11;-197
0.119354248046875;-13;-199
0.12703704833984375;-15;-212
0.1351466178894043;-16;-221
0.1423015594482422;-17;-230
0.15128374099731445;-19;-244
0.16202950477600098;-23;-256
0.17259478569030762;-25;-271
0.17922425270080566;-28;-275
0.18656349182128906;-29;-278
0.19373273849487305;-31;-289
0.19937491416931152;-33;-291
0.20487594604492188;-34;-299
0.20810151100158691;-35;-299
0.21083927154541016;-36;-297
0.21379423141479492;-37;-301
0.217728853225708;-39;-301
0.22028851509094238;-39;-303
0.22318458557128906;-41;-305
0.22715091705322266;-41;-302
0.23005366325378418;-42;-305
0.23295021057128906;-43;-303
0.24063920974731445;-45;-309
0.24822068214416504;-48;-311
0.2532002925872803;-50;-311
0.2603945732116699;-51;-319
0.26615238189697266;-53;-321
0.26894640922546387;-54;-322
0.2724573612213135;-55;-324
0.2770802974700928;-57;-327
0.2812643051147461;-59;-328
0.28740644454956055;-61;-330
0.29242610931396484;-62;-332
0.29821157455444336;-64;-331
0.3048410415649414;-66;-328
0.3080730438232422;-67;-328
0.310802698135376;-68;-329
0.3137953281402588;-69;-329
0.3177168369293213;-71;-330
0.32026219367980957;-71;-332
0.3231360912322998;-73;-327
0.3270263671875;-74;-329
0.32990074157714844;-75;-334
0.3328115940093994;-75;-333
0.3366537094116211;-77;-335
0.3392930030822754;-78;-336
0.34244823455810547;-79;-337
0.3464667797088623;-80;-341
0.34911155700683594;-81;-341
0.3522930145263672;-82;-342
0.35694432258605957;-85;-343
0.3598015308380127;-85;-344
0.3627016544342041;-86;-345
0.36658382415771484;-87;-344
0.3692359924316406;-89;-342
0.37241077423095703;-89;-344
0.37627124786376953;-91;-340
0.378922700881958;-91;-339
0.38196372985839844;-93;-339
0.3853437900543213;-94;-339
0.3886733055114746;-95;-338
0.39141225814819336;-96;-337
0.39608025550842285;-97;-337
0.3988170623779297;-98;-341
0.4018583297729492;-99;-341
0.4072866439819336;-101;-342
0.41145896911621094;-103;-343
0.41741323471069336;-105;-348
0.42186832427978516;-107;-347
0.4274451732635498;-109;-348
0.4318366050720215;-110;-350
0.4352149963378906;-111;-348
0.43836307525634766;-112;-348
0.4410898685455322;-113;-347
0.4447810649871826;-114;-344
0.4479997158050537;-115;-344
0.450700044631958;-116;-343
0.45340824127197266;-117;-341
0.4590322971343994;-119;-341
0.46224379539489746;-120;-342
0.46613192558288574;-121;-342
0.4688894748687744;-122;-343
0.4719419479370117;-123;-343
0.47534608840942383;-125;-343
0.4785037040710449;-125;-343
0.48119592666625977;-127;-343
0.4849400520324707;-127;-348
0.4881119728088379;-129;-349
0.49086928367614746;-130;-350
0.4938161373138428;-131;-351
0.4984776973724365;-133;-348
0.501211404800415;-134;-350
0.511054515838623;-137;-347
0.5163247585296631;-139;-346
0.5189793109893799;-139;-343
0.5220508575439453;-141;-345
0.5254542827606201;-142;-343
0.5288741588592529;-143;-343
0.5319187641143799;-144;-343
0.5353100299835205;-145;-344
0.5402159690856934;-147;-342
0.5461277961730957;-149;-344
0.5502581596374512;-151;-344
0.5563440322875977;-153;-349
0.5620300769805908;-155;-349
0.5654423236846924;-156;-353
0.5685768127441406;-157;-350
0.5713100433349609;-158;-352
0.5750942230224609;-159;-352
0.5782425403594971;-161;-351
0.5809786319732666;-161;-349
0.5843076705932617;-163;-346
0.5880448818206787;-164;-344
0.5907714366912842;-165;-345
0.5937216281890869;-166;-343
0.5974388122558594;-167;-344
0.6011765003204346;-169;-340
0.6049494743347168;-169;-341
0.6089069843292236;-171;-343
0.6120455265045166;-172;-341
0.615464448928833;-173;-344
0.6186103820800781;-174;-346
0.6213595867156982;-175;-346
0.625117301940918;-177;-349
0.6282529830932617;-177;-350
0.6309993267059326;-179;-350
0.6343467235565186;-180;-351
0.6386375427246094;-181;-352
0.6413769721984863;-183;-352
0.6451165676116943;-184;-352
0.6484522819519043;-185;-350
0.6511867046356201;-186;-351
0.6549293994903564;-187;-345
0.6581034660339355;-188;-345
0.6619911193847656;-189;-345
0.6653797626495361;-191;-343
0.6701691150665283;-192;-339
0.6760668754577637;-194;-344
0.6801974773406982;-195;-342
0.6861324310302734;-197;-345
0.6902487277984619;-199;-345
0.6938419342041016;-201;-350
0.6977400779724121;-202;-349
0.7003021240234375;-203;-351
0.7050189971923828;-204;-353
0.7083394527435303;-205;-353
0.712282657623291;-207;-352
0.7160296440124512;-208;-348
0.718794584274292;-209;-350
0.7218384742736816;-210;-347
0.7252163887023926;-211;-347
0.728442907333374;-212;-344
0.7311739921569824;-214;-344
0.7349061965942383;-215;-343
0.7380855083465576;-216;-342
0.7408061027526855;-217;-340
0.7437677383422852;-218;-344
